qct_id,official_qct_050,E100,E050,Q100,Q050
120860146000,0,0,0,0,0
120860147000,0,0,0,0,0
120860148000,0,0,0,0,0
120860149000,0,0,0,0,0
120860150000,0,0,0,0,0
120860151000,0,0,0,0,0
120860152000,0,0,0,0,0
120860153000,0,0,0,0,0
120860154000,0,0,0,0,0
120860155000,0,0,0,0,0
120860156000,0,0,0,0,0
120860157000,0,0,0,0,0
120860158000,0,0,0,0,0
120860159000,0,0,0,0,0
120860160000,0,0,0,0,0
120860161000,0,0,0,0,0
120860162000,0,0,0,0,0
120860163000,0,0,0,0,0
120860164000,0,0,0,0,0
120860165000,0,0,0,0,0
120860166000,0,0,0,0,0
120860167000,0,0,0,0,0
120860168000,0,0,0,0,0
120860169000,0,0,0,0,0
120860170000,0,0,0,0,0
120860171000,0,0,0,0,0
120860172000,0,0,0,0,0
120860173000,0,0,0,0,0
120860174000,0,0,0,0,0
120860175000,0,1,1,0,0
120860176000,0,0,0,0,0
120860177000,1,1,1,1,1
120860178000,1,1,1,1,1
120860179000,0,0,0,0,0
120860180000,0,0,0,0,0
120860181000,0,0,0,0,0
120860182000,0,0,0,0,0
120860183000,0,0,0,0,0
120860184000,0,0,0,0,0
120860185000,0,0,0,0,0
120860186000,0,0,0,0,0
120860187000,0,0,0,0,0
120860188000,0,0,0,0,0
120860189000,0,0,0,0,0
120860190000,0,0,0,0,0
120860191000,0,0,0,0,0
120860192000,0,0,0,0,0
120860193000,0,0,0,0,0
120860194000,0,0,0,0,0
120860195000,0,0,0,0,0
120860196000,0,0,0,0,0
120860197000,0,0,0,0,0
120860198000,0,0,0,0,0
120860199000,0,0,0,0,0
120860200000,0,0,0,0,0
120860201000,0,0,0,0,0
120860202000,0,0,0,0,0
120860203000,0,0,0,0,0
120864901000,1,1,1,1,1
120869801000,0,0,0,0,0
120869802000,0,0,0,0,0
120869803000,0,0,0,0,0
120869804000,0,0,0,0,0
120869805000,0,0,0,0,0
120869806000,0,0,0,0,0
120869807000,0,1,1,1,0
120869808000,0,0,0,0,0
120869809000,0,0,0,0,0
120869810000,0,0,0,0,0
120869900000,0,0,0,0,0
120879702000,0,0,0,0,0
120879703000,0,0,0,0,0
120879704000,0,0,0,0,0
120879705000,0,0,0,0,0
120879706000,1,1,1,0,1
120879707000,0,0,0,0,0
120879708000,0,0,0,0,0
120879709000,0,0,0,0,0
120879710010,0,0,0,0,0
120879710020,0,0,0,0,0
120879711000,0,0,0,0,0
120879712000,0,0,0,0,0
120879713000,0,1,1,1,0
120879714010,0,0,0,0,0
120879714020,0,0,0,0,0
120879715010,0,0,0,0,0
120879715020,0,0,0,0,0
120879716000,0,0,0,0,0
120879717000,0,0,0,0,0
120879718000,0,0,0,0,0
120879719000,0,0,0,0,0
120879720000,0,0,0,0,0
120879721000,0,0,0,0,0
120879722000,0,0,0,0,0
120879723000,0,0,0,0,0
120879724000,0,0,0,0,0
120879725000,0,1,0,1,0
120879726000,0,0,0,0,0
120879800000,0,0,0,0,0
120879801000,0,0,0,0,0
120879900000,0,0,0,0,0
120890501010,0,0,0,0,0
120890501020,0,0,0,0,0
120890502010,0,0,0,0,0
120890502020,0,0,0,0,0
120890502030,0,0,0,0,0
120890503010,0,0,0,0,0
120890503020,0,0,0,0,0
120890503030,0,0,0,0,0
120890504000,0,0,0,0,0
120890505020,0,0,0,0,0
120890505030,0,0,0,0,0
120890505040,0,0,0,0,0
120899900000,0,0,0,0,0
120910201000,0,0,0,0,0
120910202000,0,0,0,0,0
120910203010,0,0,0,0,0
120910203020,0,0,0,0,0
120910204000,0,0,0,0,0
120910205000,0,0,0,0,0
120910206000,0,0,0,0,0
120910207000,0,0,0,0,0
120910208000,0,0,0,0,0
120910209000,0,0,0,0,0
120910210010,0,0,0,0,0
120910210020,0,0,0,0,0
120910211010,0,0,0,0,0
120910211020,0,0,0,0,0
120910212000,0,0,0,0,0
120910214000,1,1,1,1,1
120910215010,0,0,0,0,0
120910215020,0,0,0,0,0
120910216000,0,0,0,0,0
120910217000,0,0,0,0,0
120910218010,0,0,0,0,0
120910218020,0,0,0,0,0
120910219000,0,0,0,0,0
120910220010,1,1,1,1,1
120910220020,0,0,0,0,0
120910221000,0,0,0,0,0
120910223000,0,0,0,0,0
120910224000,0,0,0,0,0
120910225000,0,0,0,0,0
120910226000,1,1,1,1,1
120910227000,0,0,0,0,0
120910228000,0,0,0,0,0
120910229000,0,0,0,0,0
120910231000,0,0,0,0,0
120910232000,0,0,0,0,0
120910233030,0,0,0,0,0
120910233040,0,0,0,0,0
120910233050,0,0,0,0,0
120910233060,0,0,0,0,0
120910233070,0,0,0,0,0
120910233080,0,0,0,0,0
120919901000,0,0,0,0,0
120919902000,0,0,0,0,0
120939101010,0,0,0,0,0
120939101020,1,1,1,1,1
120939102010,1,1,1,1,1
120939102020,1,1,1,1,1
120939103000,0,1,0,1,0
120939104010,0,0,0,0,0
120939104020,1,1,1,1,1
120939104030,0,1,0,1,0
120939105000,0,0,0,0,0
120939106010,0,0,0,0,0
120939106020,0,0,0,0,0
120939900000,0,0,0,0,0
120950102000,0,0,0,0,0
120950103000,0,0,0,0,0
120950104000,1,1,1,1,1
120950105000,1,1,1,1,1
120950108020,0,0,0,0,0
120950110000,0,0,0,0,0
120950111000,0,0,0,0,0
120950112000,0,0,0,0,0
120950113000,0,0,0,0,0
120950116000,1,1,1,1,1
120950117010,1,1,1,1,1
120950117020,1,1,1,1,1
120950120000,1,1,1,1,1
120950121000,1,1,1,1,1
120950122010,1,1,1,1,1
120950122020,0,0,0,0,0
120950123030,0,0,0,0,0
120950123040,1,1,1,1,1
120950123050,0,0,0,0,0
120950123060,0,0,0,0,0
120950123070,1,1,1,1,1
120950124010,0,0,0,0,0
120950124020,0,0,0,0,0
120950124030,0,0,0,0,0
120950125000,0,0,0,0,0
120950126000,0,0,0,0,0
120950127010,0,0,0,0,0
120950128000,0,0,0,0,0
120950129000,0,0,0,0,0
120950132010,0,0,0,0,0
120950132020,0,0,0,0,0
120950133000,0,0,0,0,0
120950134020,0,0,0,0,0
120950134030,1,1,1,1,1
120950134050,0,0,0,0,0
120950134060,0,0,0,0,0
120950135030,0,0,0,0,0
120950135050,0,0,0,0,0
120950135070,1,1,1,1,1
120950135080,0,0,0,0,0
120950135090,0,0,0,0,0
120950135100,0,1,0,1,0
120950135110,1,1,1,1,1
120950135120,1,1,1,1,1
120950136030,0,0,0,0,0
120950136040,0,0,0,0,0
120950136050,0,0,0,0,0
120950136060,1,1,1,1,1
120950136070,0,0,0,0,0
120950137010,0,0,0,0,0
120950137020,0,0,0,0,0
120950138010,0,0,0,0,0
120950138020,0,0,0,0,0
120950138030,0,0,0,0,0
120950139000,0,0,0,0,0
120950140000,0,0,0,0,0
120950141000,0,0,0,0,0
120950142000,1,1,1,1,1
120950143010,0,0,0,0,0
120950143020,1,1,1,1,1
120950144000,0,0,0,0,0
120950145020,1,1,1,1,1
120950145030,0,0,0,0,0
120950145040,0,0,0,0,0
120950146010,1,1,1,1,1
120950146050,0,0,0,0,0
120950146060,0,0,0,0,0
120950146070,0,0,0,0,0
120950146080,1,1,1,1,1
120950146090,0,0,0,0,0
120950147010,1,1,1,1,1
120950147020,0,0,0,0,0
120950147030,0,0,0,0,0
120950147040,0,0,0,0,0
120950148040,0,0,0,0,0
120950148050,0,0,0,0,0
120950148060,0,0,0,0,0
120950148070,0,0,0,0,0
120950148080,0,0,0,0,0
120950148090,0,0,0,0,0
120950148100,0,0,0,0,0
120950148110,0,0,0,0,0
120950148120,0,0,0,0,0
120950148130,0,0,0,0,0
120950149040,0,0,0,0,0
120950149060,0,0,0,0,0
120950149080,0,0,0,0,0
120950149090,0,0,0,0,0
120950150010,0,0,0,0,0
120950150020,0,0,0,0,0
120950150030,0,0,0,0,0
120950150040,0,0,0,0,0
120950151030,0,0,0,0,0
120950151040,0,0,0,0,0
120950151050,0,0,0,0,0
120950151060,0,0,0,0,0
120950152010,0,0,0,0,0
120950152020,1,1,1,1,1
120950153000,0,0,0,0,0
120950154020,0,0,0,0,0
120950155010,0,0,0,0,0
120950156010,0,0,0,0,0
120950156020,0,0,0,0,0
120950157010,0,0,0,0,0
120950157020,0,0,0,0,0
120950158010,0,0,0,0,0
120950158020,0,0,0,0,0
120950159010,1,1,1,1,1
120950159020,0,0,0,0,0
120950160010,0,0,0,0,0
120950160020,0,0,0,0,0
120950161000,0,0,0,0,0
120950162000,0,0,0,0,0
120950163010,0,0,0,0,0
120950163020,1,1,1,1,1
120950164020,1,1,1,1,1
120950164060,1,1,1,1,1
120950164070,1,1,1,1,1
120950164080,0,0,0,0,0
120950164090,0,0,0,0,0
120950164100,0,0,0,0,0
120950164110,1,1,1,1,1
120950164120,0,0,0,0,0
120950165030,1,1,1,1,1
120950165040,1,1,1,1,1
120950165050,1,1,1,1,1
120950165070,0,0,0,0,0
120950165080,1,1,1,1,1
120950165090,0,0,0,0,0
120950165100,1,1,1,1,1
120950165110,1,1,1,1,1
120950166010,0,0,0,0,0
120950166020,0,0,0,0,0
120950167040,0,0,0,0,0
120950167090,0,0,0,0,0
120950167100,0,0,0,0,0
120950167120,1,1,1,1,1
120950167130,0,0,0,0,0
120950167140,0,0,0,0,0
120950167150,0,0,0,0,0
120950167160,0,0,0,0,0
120950167170,0,0,0,0,0
120950167230,0,0,0,0,0
120950167240,0,0,0,0,0
120950167270,0,0,0,0,0
120950167280,0,0,0,0,0
120950167290,0,0,0,0,0
120950167300,0,0,0,0,0
120950167310,0,0,0,0,0
120950167320,0,0,0,0,0
120950167330,0,0,0,0,0
120950167340,0,0,0,0,0
120950168020,0,0,0,0,0
120950168030,0,0,0,0,0
120950168040,0,0,0,0,0
120950168060,0,0,0,0,0
120950168070,0,0,0,0,0
120950169020,1,1,1,1,1
120950169030,1,1,1,1,1
120950169040,0,0,0,0,0
120950169060,0,1,0,1,0
120950169070,1,1,1,1,1
120950170010,0,0,0,0,0
120950170040,0,0,0,0,0
120950170060,0,0,0,0,0
120950170080,0,0,0,0,0
120950170110,0,0,0,0,0
120950170120,0,0,0,0,0
120950170130,0,0,0,0,0
120950170140,0,0,0,0,0
120950170150,0,0,0,0,0
120950170160,0,0,0,0,0
120950170170,0,1,0,1,0
120950171030,0,0,0,0,0
120950171040,0,0,0,0,0
120950171050,0,0,0,0,0
120950171070,0,0,0,0,0
120950171080,0,0,0,0,0
120950171090,0,0,0,0,0
120950172000,0,0,0,0,0
120950173000,0,0,0,0,0
120950174000,0,0,0,0,0
120950175010,0,0,0,0,0
120950175030,1,1,1,1,1
120950175040,0,0,0,0,0
120950176000,1,1,1,1,1
120950177010,0,0,0,0,0
120950177020,0,0,0,0,0
120950177030,0,0,0,0,0
120950178020,0,0,0,0,0
120950178040,0,0,0,0,0
120950178050,0,0,0,0,0
120950178060,0,0,0,0,0
120950178070,0,0,0,0,0
120950178080,0,0,0,0,0
120950179010,0,0,0,0,0
120950179020,0,0,0,0,0
120950180000,1,1,1,1,1
120950181000,0,0,0,0,0
120950182000,0,0,0,0,0
120950183000,1,1,1,1,1
120950184000,0,0,0,0,0
120950185000,1,1,1,1,1
120950187000,1,1,1,1,1
120950188000,0,0,0,0,0
120950189000,1,1,1,1,1
120959900000,0,0,0,0,0
120970408010,0,0,0,0,0
120970408020,0,0,0,0,0
120970408030,0,0,0,0,0
120970408040,0,0,0,0,0
120970409010,0,0,0,0,0
120970409020,0,0,0,0,0
120970410010,0,0,0,0,0
120970410020,0,0,0,0,0
120970411000,0,0,0,0,0
120970413000,0,0,0,0,0
120970415000,0,0,0,0,0
120970416000,1,1,1,1,1
120970417000,0,0,0,0,0
120970418000,1,1,1,1,1
120970419000,0,0,0,0,0
120970420000,0,0,0,0,0
120970421000,0,0,0,0,0
120970422000,0,0,0,0,0
120970423000,0,0,0,0,0
120970424000,0,0,0,0,0
120970425000,0,0,0,0,0
120970426010,0,0,0,0,0
120970426020,0,0,0,0,0
120970427010,1,1,1,1,1
120970427020,0,0,0,0,0
120970428000,0,0,0,0,0
120970429000,0,0,0,0,0
120970431000,0,0,0,0,0
120970432010,0,0,0,0,0
120970432020,0,0,0,0,0
120970432030,0,0,0,0,0
120970432040,0,0,0,0,0
120970432050,0,0,0,0,0
120970432060,0,0,0,0,0
120970433010,0,0,0,0,0
120970433020,0,0,0,0,0
120970434000,0,0,0,0,0
120970435000,0,0,0,0,0
120970436000,0,0,0,0,0
120970437000,0,0,0,0,0
120970438000,0,0,0,0,0
120990001010,0,0,0,0,0
120990001020,0,0,0,0,0
120990002020,0,0,0,0,0
120990002040,0,0,0,0,0
120990002050,0,0,0,0,0
120990002060,0,0,0,0,0
120990002080,0,0,0,0,0
120990002090,0,0,0,0,0
120990002100,0,0,0,0,0
120990002110,0,0,0,0,0
120990002130,0,0,0,0,0
120990002140,0,0,0,0,0
120990002150,0,0,0,0,0
120990003010,0,0,0,0,0
120990003030,0,0,0,0,0
120990003040,0,0,0,0,0
120990004050,0,0,0,0,0
120990004060,0,0,0,0,0
120990004070,0,0,0,0,0
120990004080,0,0,0,0,0
120990004100,0,0,0,0,0
120990005050,0,0,0,0,0
120990005070,0,0,0,0,0
120990005090,0,0,0,0,0
120990005110,0,0,0,0,0
120990006000,0,0,0,0,0
120990007020,0,0,0,0,0
120990007030,0,0,0,0,0
120990008020,0,0,0,0,0
120990008030,0,0,0,0,0
120990008040,0,0,0,0,0
120990009020,0,0,0,0,0
120990009030,0,0,0,0,0
120990009040,0,0,0,0,0
120990009050,0,0,0,0,0
120990010020,0,0,0,0,0
120990010030,0,0,0,0,0
120990010040,0,1,1,0,0
120990011010,0,0,0,0,0
120990011020,0,0,0,0,0
120990012000,1,1,1,1,1
120990013010,0,0,0,0,0
120990013020,1,1,1,1,1
120990014020,1,1,1,1,1
120990014030,1,1,1,1,1
120990014040,1,1,1,1,1
120990015000,1,1,1,1,1
120990016000,1,1,1,0,1
120990017000,1,1,1,1,1
120990018010,1,1,1,1,1
120990018020,0,0,0,0,0
120990019040,0,0,0,0,0
120990019070,0,0,0,0,0
120990019080,0,0,0,0,0
120990019090,0,1,1,0,0
120990019100,0,1,1,0,0
120990019110,0,1,1,1,0
120990019120,0,1,1,1,0
120990019130,0,1,1,0,0
120990019140,0,0,0,0,0
120990019150,0,0,0,0,0
120990019160,0,0,0,0,0
120990019170,0,0,0,0,0
120990020050,0,0,0,0,0
120990020060,1,1,1,0,1
120990021000,0,1,1,0,0
120990022000,1,1,1,1,1
120990023000,1,1,1,1,1
120990024000,1,1,1,1,1
120990026000,0,0,0,0,0
120990027000,0,0,0,0,0
120990028000,0,0,0,0,0
120990029000,1,1,1,1,1
120990030000,1,1,1,1,1
120990031010,0,1,1,0,0
120990031020,1,1,1,1,1
120990032010,0,0,0,0,0
120990032020,0,0,0,0,0
120990033000,1,1,1,1,1
120990034000,0,0,0,0,0
120990035040,0,0,0,0,0
120990035070,0,0,0,0,0
120990035090,0,0,0,0,0
120990035110,0,0,0,0,0
120990036000,0,0,0,0,0
120990037000,0,1,1,0,0
120990038000,0,0,0,0,0
120990039010,0,1,1,0,0
120990039020,1,1,1,1,1
120990040050,0,0,0,0,0
120990040070,1,1,1,1,1
120990040080,0,0,0,0,0
120990040090,1,1,1,1,1
120990040100,0,0,0,0,0
120990040110,0,0,0,0,0
120990040120,0,0,0,0,0
120990040130,1,1,1,1,1
120990041010,0,0,0,0,0
120990041020,0,0,0,0,0
120990042010,0,0,0,0,0
120990042020,0,0,0,0,0
120990042030,0,0,0,0,0
120990043000,0,0,0,0,0
120990044010,0,0,0,0,0
120990044020,1,1,1,1,1
120990045000,1,1,1,1,1
120990046010,0,0,0,0,0
120990046020,1,1,1,1,1
120990047020,0,0,0,0,0
120990047040,0,1,1,0,0
120990047050,1,1,1,1,1
120990047060,0,0,0,0,0
120990048090,0,0,0,0,0
120990048100,0,0,0,0,0
120990048110,0,0,0,0,0
120990048120,0,0,0,0,0
120990048130,0,0,0,0,0
120990048150,0,0,0,0,0
120990048160,0,0,0,0,0
120990048170,0,0,0,0,0
120990048180,0,0,0,0,0
120990048190,0,0,0,0,0
120990049020,0,0,0,0,0
120990049030,1,1,1,1,1
120990049040,1,1,1,1,1
120990050000,0,0,0,0,0
120990051010,1,1,1,1,1
120990051020,1,1,1,1,1
120990052020,1,1,1,1,1
120990052030,1,1,1,1,1
120990052040,1,1,1,1,1
120990053000,0,0,0,0,0
120990054050,0,0,0,0,0
120990054070,0,0,0,0,0
120990054090,0,0,0,0,0
120990054110,0,0,0,0,0
120990055010,0,0,0,0,0
120990055020,0,0,0,0,0
120990056010,1,1,1,0,1
120990056020,0,0,0,0,0
120990057010,1,1,1,1,1
120990057020,1,1,1,1,1
120990058070,0,0,0,0,0
120990058080,0,0,0,0,0
120990058100,0,1,1,0,0
120990058110,0,0,0,0,0
120990058120,0,0,0,0,0
120990058130,0,0,0,0,0
120990058140,0,1,1,0,0
120990058150,0,0,0,0,0
120990058160,0,0,0,0,0
120990058170,0,0,0,0,0
120990059030,0,0,0,0,0
120990059150,0,0,0,0,0
120990059160,0,0,0,0,0
120990059170,0,0,0,0,0
120990059180,0,0,0,0,0
120990059210,0,0,0,0,0
120990059220,0,0,0,0,0
120990059230,0,0,0,0,0
120990059260,0,0,0,0,0
120990059300,0,0,0,0,0
120990059310,0,0,0,0,0
120990059330,0,0,0,0,0
120990059340,0,0,0,0,0
120990059350,0,0,0,0,0
120990059360,0,0,0,0,0
120990059370,0,0,0,0,0
120990059380,0,0,0,0,0
120990059390,1,1,1,1,1
120990059400,1,1,1,1,1
120990059420,0,0,0,0,0
120990059430,0,1,1,0,0
120990059440,0,0,0,0,0
120990059450,0,0,0,0,0
120990059460,0,0,0,0,0
120990059470,0,0,0,0,0
120990059490,0,0,0,0,0
120990059500,0,0,0,0,0
120990059510,0,0,0,0,0
120990059520,0,0,0,0,0
120990059530,0,0,0,0,0
120990059540,0,0,0,0,0
120990059550,0,0,0,0,0
120990059560,0,0,0,0,0
120990060050,0,0,0,0,0
120990060060,0,0,0,0,0
120990060070,0,0,0,0,0
120990060080,0,0,0,0,0
120990060090,0,0,0,0,0
120990060100,0,0,0,0,0
120990060110,0,0,0,0,0
120990060120,0,0,0,0,0
120990061000,1,1,1,1,1
120990062010,0,1,1,0,0
120990062020,0,0,0,0,0
120990062030,0,1,1,0,0
120990063000,0,0,0,0,0
120990064010,0,0,0,0,0
120990064020,0,0,0,0,0
120990065010,0,0,0,0,0
120990065020,0,1,1,0,0
120990066020,0,0,0,0,0
120990066030,0,0,0,0,0
120990066040,0,0,0,0,0
120990066050,0,0,0,0,0
120990067000,1,1,1,1,1
120990068010,1,1,1,1,1
120990068020,1,1,1,1,1
120990069060,0,0,0,0,0
120990069070,0,0,0,0,0
120990069080,0,0,0,0,0
120990069090,0,0,0,0,0
120990069100,0,1,1,0,0
120990069110,0,0,0,0,0
120990069120,0,0,0,0,0
120990070020,0,0,0,0,0
120990070050,0,0,0,0,0
120990070060,0,0,0,0,0
120990070070,0,0,0,0,0
120990070080,0,0,0,0,0
120990070090,0,0,0,0,0
120990070100,0,0,0,0,0
120990070110,0,0,0,0,0
120990071000,0,0,0,0,0
120990072010,0,0,0,0,0
120990072020,0,0,0,0,0
120990072030,1,1,1,1,1
120990073010,0,0,0,0,0
120990073020,0,0,0,0,0
120990074070,0,0,0,0,0
120990074100,0,0,0,0,0
120990074120,0,0,0,0,0
120990074140,0,0,0,0,0
120990074160,0,0,0,0,0
120990074180,0,0,0,0,0
120990074200,0,0,0,0,0
120990075010,0,0,0,0,0
120990075040,0,0,0,0,0
120990075050,0,0,0,0,0
120990076020,0,0,0,0,0
120990076030,0,0,0,0,0
120990076040,0,0,0,0,0
120990076050,0,0,0,0,0
120990076070,0,0,0,0,0
120990076100,0,0,0,0,0
120990076120,0,0,0,0,0
120990076130,0,0,0,0,0
120990076140,0,0,0,0,0
120990076150,0,0,0,0,0
120990076160,0,0,0,0,0
120990076170,0,0,0,0,0
120990076180,0,0,0,0,0
120990077050,0,0,0,0,0
120990077100,0,0,0,0,0
120990077130,0,0,0,0,0
120990077160,0,0,0,0,0
120990077210,0,0,0,0,0
120990077230,0,0,0,0,0
120990077240,0,0,0,0,0
120990077250,0,0,0,0,0
120990077300,0,0,0,0,0
120990077310,0,0,0,0,0
120990077320,0,0,0,0,0
120990077330,0,0,0,0,0
120990077340,0,0,0,0,0
120990077350,0,0,0,0,0
120990077360,0,0,0,0,0
120990077380,0,0,0,0,0
120990077390,0,0,0,0,0
120990077400,0,0,0,0,0
120990077410,0,0,0,0,0
120990077420,0,0,0,0,0
120990077430,0,0,0,0,0
120990077440,0,0,0,0,0
120990077460,0,1,1,0,0
120990077470,0,1,1,0,0
120990077480,0,0,0,0,0
120990077490,0,0,0,0,0
120990077500,0,0,0,0,0
120990077510,0,0,0,0,0
120990077520,0,0,0,0,0
120990077530,0,0,0,0,0
120990077540,0,0,0,0,0
120990077560,0,0,0,0,0
120990077570,0,0,0,0,0
120990077580,0,0,0,0,0
120990077590,0,0,0,0,0
120990077600,0,0,0,0,0
120990077620,0,0,0,0,0
120990077630,0,0,0,0,0
120990077640,0,0,0,0,0
120990077650,0,0,0,0,0
120990077660,0,0,0,0,0
120990077670,0,0,0,0,0
120990078050,0,0,0,0,0
120990078080,0,0,0,0,0
120990078090,0,0,0,0,0
120990078120,0,0,0,0,0
120990078130,0,0,0,0,0
120990078140,0,0,0,0,0
120990078170,0,0,0,0,0
120990078180,0,0,0,0,0
120990078200,0,0,0,0,0
120990078210,0,0,0,0,0
120990078220,0,0,0,0,0
120990078230,0,0,0,0,0
120990078280,0,0,0,0,0
120990078300,0,0,0,0,0
120990078310,0,0,0,0,0
120990078320,0,1,0,0,0
120990078330,1,1,1,1,1
120990078340,0,0,0,0,0
120990078350,0,0,0,0,0
120990078360,0,0,0,0,0
120990078370,0,0,0,0,0
120990078380,0,0,0,0,0
120990078390,0,0,0,0,0
120990079080,0,0,0,0,0
120990079090,0,0,0,0,0
120990079100,0,0,0,0,0
120990079120,0,0,0,0,0
120990080010,0,1,1,1,0
120990080020,1,1,1,1,1
120990081010,1,1,1,1,1
120990081020,0,0,0,0,0
120990082010,1,1,1,1,1
120990082020,1,1,1,1,1
120990082030,0,0,0,0,0
120990083010,1,1,1,1,1
120990083020,1,1,1,1,1
120999800000,0,0,0,0,0
120999801000,0,0,0,0,0
120999802000,0,0,0,0,0
120999804000,0,0,0,0,0
120999805000,0,0,0,0,0
120999900000,0,0,0,0,0
120999901000,0,0,0,0,0
121010301010,0,0,0,0,0
121010301020,1,1,1,1,1
121010302020,0,0,0,0,0
121010302030,0,0,0,0,0
121010302040,0,0,0,0,0
121010302050,0,0,0,0,0
121010303010,0,1,0,1,0
121010303020,1,1,1,1,1
121010303030,0,0,0,0,0
121010304040,0,0,0,0,0
121010304050,0,0,0,0,0
121010304060,1,1,1,1,1
121010304070,0,0,0,0,0
121010304080,0,0,0,0,0
121010304090,0,0,0,0,0
121010304100,0,1,0,1,0
121010304110,0,0,0,0,0
121010304120,0,0,0,0,0
121010305010,1,1,1,1,1
121010305020,0,0,0,0,0
121010306010,0,0,0,0,0
121010306020,0,0,0,0,0
121010307000,1,1,1,1,1
121010308000,1,1,1,1,1
121010309010,1,1,1,1,1
121010309030,0,1,0,1,0
121010309040,0,0,0,0,0
121010309050,0,0,0,0,0
121010310030,0,0,0,0,0
121010310050,1,1,1,1,1
121010310060,1,1,1,1,1
121010310070,1,1,1,1,1
121010310080,0,0,0,0,0
121010310090,0,0,0,0,0
121010310100,0,0,0,0,0
121010310110,0,0,0,0,0
121010310120,0,0,0,0,0
121010310130,1,1,1,1,1
121010310140,0,0,0,0,0
121010311010,0,0,0,0,0
121010311020,0,0,0,0,0
121010312030,0,0,0,0,0
121010312040,0,0,0,0,0
121010312050,0,0,0,0,0
121010312060,1,1,1,1,1
121010312070,0,0,0,0,0
121010312080,0,0,0,0,0
121010313010,0,0,0,0,0
121010313020,0,0,0,0,0
121010314010,0,0,0,0,0
121010314040,1,1,1,1,1
121010314050,0,1,0,1,0
121010314060,1,1,1,1,1
121010314070,0,0,0,0,0
121010314080,0,0,0,0,0
121010314090,0,0,0,0,0
121010315030,0,0,0,0,0
121010315040,0,0,0,0,0
121010315050,0,0,0,0,0
121010315060,0,0,0,0,0
121010315070,0,0,0,0,0
121010315080,0,0,0,0,0
121010316010,0,0,0,0,0
121010316020,0,0,0,0,0
121010316030,0,0,0,0,0
121010316040,0,0,0,0,0
121010316050,0,0,0,0,0
121010317010,0,0,0,0,0
121010317030,1,1,1,1,1
121010317040,0,0,0,0,0
121010317050,0,0,0,0,0
121010317060,0,0,0,0,0
121010317070,0,0,0,0,0
121010317080,0,0,0,0,0
121010318040,0,0,0,0,0
121010318050,0,0,0,0,0
121010318060,0,0,0,0,0
121010318070,1,1,1,1,1
121010318080,0,1,0,1,0
121010318090,0,0,0,0,0
121010319010,0,0,0,0,0
121010319020,0,0,0,0,0
121010319030,0,0,0,0,0
121010320010,0,0,0,0,0
121010320050,0,0,0,0,0
121010320060,0,0,0,0,0
121010320070,0,0,0,0,0
121010320080,0,0,0,0,0
121010320090,0,0,0,0,0
121010320100,0,0,0,0,0
121010320110,0,0,0,0,0
121010320120,0,0,0,0,0
121010320130,0,0,0,0,0
121010320140,0,0,0,0,0
121010321030,0,0,0,0,0
121010321040,0,0,0,0,0
121010321050,0,0,0,0,0
121010321060,0,0,0,0,0
121010321070,0,0,0,0,0
121010321080,0,0,0,0,0
121010321090,0,0,0,0,0
121010321100,0,0,0,0,0
121010321110,0,0,0,0,0
121010321120,0,0,0,0,0
121010321130,0,0,0,0,0
121010322000,0,0,0,0,0
121010323000,0,0,0,0,0
121010324010,0,0,0,0,0
121010324020,1,1,1,1,1
121010325000,0,0,0,0,0
121010326010,1,1,1,1,1
121010326020,1,1,1,1,1
121010327000,0,0,0,0,0
121010328010,0,0,0,0,0
121010328020,0,0,0,0,0
121010328030,0,0,0,0,0
121010328040,0,0,0,0,0
121010329010,0,0,0,0,0
121010329020,0,0,0,0,0
121010329030,0,0,0,0,0
121010329040,0,0,0,0,0
121010330050,0,0,0,0,0
121010330060,0,0,0,0,0
121010330070,0,0,0,0,0
121010330080,1,1,1,1,1
121010330090,1,1,1,1,1
121010330100,0,0,0,0,0
121010330110,0,0,0,0,0
121010330120,0,0,0,0,0
121010330130,0,0,0,0,0
121010330140,0,0,0,0,0
121010331010,0,0,0,0,0
121010331020,0,0,0,0,0
121019900000,0,0,0,0,0
121030201010,1,1,1,1,1
121030201050,0,0,0,0,0
121030201060,0,0,0,0,0
121030201070,0,0,0,0,0
121030201080,0,0,0,0,0
121030202010,0,0,0,0,0
121030202020,0,0,0,0,0
121030202060,0,0,0,0,0
121030202070,0,0,0,0,0
121030202080,0,0,0,0,0
121030202090,0,0,0,0,0
121030203010,0,0,0,0,0
121030203020,0,0,0,0,0
121030204000,1,1,1,1,1
121030205000,1,1,1,1,1
121030206000,1,1,1,1,1
121030207000,0,0,0,0,0
121030208000,1,1,1,1,1
121030212000,1,1,1,1,1
121030215000,1,1,1,1,1
121030216000,1,1,1,1,1
121030218000,1,1,1,1,1
121030219000,0,0,0,0,0
121030220000,1,1,1,1,1
121030221000,0,0,0,0,0
121030222000,0,0,0,0,0
121030223010,0,0,0,0,0
121030223020,0,0,0,0,0
121030224010,0,0,0,0,0
121030224020,0,0,0,0,0
121030225010,0,0,0,0,0
121030225020,0,0,0,0,0
121030225030,0,0,0,0,0
121030226010,0,0,0,0,0
121030226020,0,0,0,0,0
121030227000,0,0,0,0,0
121030228010,0,0,0,0,0
121030228020,0,0,0,0,0
121030229010,0,0,0,0,0
121030229020,0,0,0,0,0
121030230000,0,0,0,0,0
121030231000,0,0,0,0,0
